End Date,USD/INR,USD/PKR,USD/CNY,USD/KWD,USD/AED,USD/LKR,USD/CHF,USD/EUR,USD/ALL,USD/DZD,USD/AOA,USD/XCD,USD/ARS,USD/AMD,USD/AWG,USD/SHP,USD/AUD,USD/AZN,USD/BSD,USD/BHD,USD/BDT,USD/BBD,USD/BYN,USD/BZD,USD/XOF,USD/BMD,USD/BTN,USD/BOB,USD/BAM,USD/BWP,USD/BRL,USD/BND,USD/BGN,USD/BIF,USD/CVE
12-04-2004,43.615,57.374,8.2769,0.294765,3.673,97.6165,1.283,0.828431,106.495,71.458,57.6452,2.67,2.847,373.52,1.77,0.5428,1.30342,0.8032,1,0.37695,59,2,,1.97,543.31,1.001,45.253,7.9023,1.53185,4.67946,2.882,1.6673,1.612,"1,068.55",108.965
13-04-2004,43.715,57.291,8.2769,0.29486,3.673,97.75,1.29955,0.837135,107.065,71.13,57.6452,2.67,2.8155,372.84,1.77,0.5449,1.32512,0.8032,1,0.376945,58.9705,2,,1.97,549.78,1.001,45.253,7.89905,1.52555,4.82859,2.892,1.6711,1.63025,"1,068.35",108.91
14-04-2004,43.67,57.2945,8.2772,0.29461,3.673,97.715,1.29705,0.835632,107.11,71.1,57.6452,2.67,2.815,372.84,1.77,0.5512,1.36007,0.8032,1,0.376975,58.8945,2,,1.97,550.1,1.001,45.253,7.90095,1.51313,4.84966,2.887,1.6814,1.6278,"1,069.05",108.96
15-04-2004,43.95,57.2945,8.2771,0.29481,3.673,97.765,1.29675,0.835004,106.575,70.73,57.6452,2.67,2.815,372.1,1.77,0.5597,1.3483,0.8034,1,0.377115,58.8805,2,,1.97,549.78,1.001,45.253,7.8994,1.52651,4.76872,2.918,1.6817,1.62435,"1,068.65",108.925
16-04-2004,43.815,57.2565,8.2769,0.29481,3.673,97.9095,1.29545,0.834029,106.43,71.07,57.6452,2.67,2.8169,371.34,1.77,0.5614,1.34438,0.8035,1,0.37695,58.881,2,,1.97,544.75,1.001,45.253,7.89565,1.53131,4.76872,2.909,1.6767,1.6176,"1,068.20",108.88
17-04-2004,43.815,57.2565,8.2769,0.29481,3.673,97.9095,1.2944,0.833229,106.43,71.07,57.6452,2.67,2.8169,370.46,1.77,0.5614,1.34354,0.8035,1,0.37695,58.881,2,,1.97,544.75,1.001,45.253,7.89565,1.52794,4.76872,2.909,1.67415,1.6176,"1,068.20",108.88
18-04-2004,43.815,57.2565,8.2769,0.29481,3.673,97.9095,1.29075,0.832259,106.43,71.07,57.6452,2.67,2.8169,371.42,1.77,0.5614,1.34212,0.8035,1,0.37695,58.881,2,,1.97,544.75,1.001,45.253,7.89565,1.52832,4.73709,2.909,1.672,1.6236,"1,068.20",108.88
19-04-2004,43.85,57.2765,8.2768,0.29481,3.673,97.97,1.29035,0.832016,106.255,71.06,57.6452,2.67,2.8275,371.42,1.77,0.5546,1.34124,0.8035,1,0.37699,58.876,2,,1.97,544.75,1.001,45.253,7.89705,1.52448,4.80538,2.907,1.6811,1.6198,"1,068.50",108.905
20-04-2004,43.958,57.325,8.2768,0.29481,3.673,97.9,1.31265,0.842957,106.905,71.15,57.6452,2.67,2.835,371.42,1.77,0.5527,1.36268,0.8035,1,0.37701,58.9,2,,1.97,544.75,1.001,45.253,7.89765,1.54489,4.84496,2.929,1.68735,1.6345,"1,069.00",108.955
21-04-2004,44.065,57.451,8.2769,0.29481,3.673,98.1,1.3145,0.845094,107.47,71.156,57.6452,2.67,2.855,371.42,1.77,0.5576,1.37024,0.8035,1,0.376955,59.125,2,,1.97,552.18,1.001,45.253,7.89535,1.55936,4.90436,2.929,1.6896,1.6444,"1,068.60",108.925
22-04-2004,44.09,57.331,8.277,0.2948,3.673,98.18,1.30825,0.839772,107.42,71.12,57.6452,2.67,2.868,371.7,1.77,0.5641,1.36112,0.8034,1,0.376985,58.98,2,,1.97,552.18,1.001,45.253,7.8947,1.56011,4.914,2.927,1.6964,1.63625,"1,068.60",108.91
23-04-2004,44.195,57.409,8.2769,0.29481,3.673,98.2415,1.31615,0.844844,107.29,70.74,57.6452,2.67,2.86795,372.07,1.77,0.5657,1.3664,0.8036,1,0.37695,59.035,2,,1.97,554.8,1.001,45.253,7.90335,1.53951,4.914,2.909,1.6967,1.6465,"1,069.90",109.05
24-04-2004,44.195,57.409,8.2769,0.29481,3.673,98.2415,1.31475,0.844416,107.29,70.74,57.6452,2.67,2.86795,372.22,1.77,0.5657,1.36157,0.8034,1,0.37695,59.035,2,,1.97,554.8,1.001,45.253,7.90335,1.54244,4.914,2.909,1.70065,1.6465,"1,069.90",109.05
25-04-2004,44.195,57.409,8.2769,0.29481,3.673,98.2415,1.31755,0.845809,107.29,70.74,57.6452,2.67,2.86795,372.22,1.77,0.5657,1.36565,0.8034,1,0.37695,59.035,2,,1.97,554.8,1.001,45.253,7.90335,1.54535,4.92126,2.909,1.70375,1.6441,"1,069.90",109.05
26-04-2004,44.065,57.3645,8.2768,0.29481,3.673,98.2,1.306,0.842247,107.545,71.085,57.6452,2.67,2.85585,372.22,1.77,0.5657,1.36212,0.8034,1,0.376965,59.0395,2,,1.97,554.8,1.001,45.253,7.9003,1.54554,4.88281,2.91,1.69205,1.6384,"1,069.50",108.98
27-04-2004,44.185,57.4175,8.2768,0.29481,3.673,98.4365,1.2969,0.837556,107.245,71.0735,57.6452,2.67,2.83605,372.22,1.77,0.5657,1.36059,0.8034,1,0.37694,59.1245,2,,1.97,554.8,1.001,45.253,7.9003,1.5493,4.87092,2.917,1.68765,1.631,"1,069.50",109.1
28-04-2004,44.16,57.3255,8.2768,0.2948,3.673,98.25,1.30735,0.844987,106.955,71.14,57.6452,2.67,2.852,372.22,1.77,0.5587,1.38498,0.8034,1,0.377045,58.9675,2,,1.97,554.15,1.001,45.253,7.9087,1.54974,5.01756,2.947,1.6961,1.64495,"1,069.55",108.905
29-04-2004,44.35,57.455,8.2769,0.2948,3.673,98.3425,1.29005,0.834655,107.6,70.7485,57.6452,2.67,2.8575,372.61,1.77,0.5634,1.38428,0.8034,1,0.37706,59.0155,2,,1.97,549.09,1.001,45.253,7.91065,1.56248,5.01756,2.966,1.7016,1.6317,"1,069.95",108.905
30-04-2004,44.375,57.187,8.2771,0.2948,3.673,98.284,1.29555,0.83462,106.295,71.17,57.6452,2.67,2.8501,372.56,1.77,0.5634,1.38526,0.8034,1,0.37695,58.8825,2,,1.97,549.09,1.001,45.253,7.8909,1.55797,5.01756,2.931,1.6994,1.6317,"1,067.30",108.665
01-05-2004,44.375,57.187,8.2771,0.2948,3.673,98.284,1.29505,0.83455,106.295,71.17,57.6452,2.67,2.8501,372.79,1.77,0.5634,1.38687,0.8036,1,0.37695,58.8825,2,,1.97,549.09,1.001,45.253,7.8909,1.56285,5.01756,2.931,1.6993,1.6317,"1,067.30",108.665
02-05-2004,44.375,57.187,8.2771,0.2948,3.673,98.284,1.29645,0.832813,106.295,71.17,57.6452,2.67,2.8501,372.67,1.77,0.5634,1.38583,0.8036,1,0.37695,58.8825,2,,1.97,549.09,1.001,45.253,7.8909,1.56034,4.99251,2.931,1.69995,1.6251,"1,067.30",108.665
03-05-2004,44.83,57.2735,8.2771,0.29481,3.673,98.4795,1.30115,0.837556,106.5,71.14,57.6452,2.67,2.845,372.54,1.77,0.5638,1.38701,0.8035,1,0.377065,59.0535,2,,1.97,548.53,1.001,45.253,7.8909,1.5332,5.02513,2.98,1.7028,1.63005,"1,067.30",108.665
04-05-2004,44.655,57.3215,8.2771,0.29481,3.673,98.4975,1.2816,0.827062,105.855,71.08,57.6452,2.67,2.8595,372.54,1.77,0.5638,1.36902,0.8035,1,0.377075,58.97,2,,1.97,542.45,1.001,45.253,7.90705,1.51173,4.94805,2.967,1.6958,1.60945,"1,069.60",108.895
05-05-2004,44.545,57.357,8.2771,0.29461,3.673,98.4905,1.27485,0.821895,105.595,71.07,57.6452,2.67,2.8625,372.54,1.77,0.5574,1.36435,0.8035,1,0.37701,59.2075,2,,1.97,540.44,1.001,45.253,7.912,1.51223,4.91159,2.954,1.685,1.59895,"1,069.75",108.945
06-05-2004,44.625,57.6565,8.2771,0.29485,3.673,98.503,1.28455,0.828124,105.905,71.1365,57.6452,2.67,2.8725,372.47,1.77,0.5589,1.38261,0.8035,1,0.377055,59.3445,2,,1.97,543.13,1.001,45.253,7.9263,1.51555,4.9776,2.998,1.6894,1.61145,"1,072.80",109.19
07-05-2004,44.615,57.538,8.2771,0.29557,3.673,98.4775,1.3,0.841255,106.145,70.69,57.6452,2.67,2.8808,373.19,1.77,0.5573,1.41975,0.8034,1,0.3769,59.1975,2,,1.97,549.5,1.001,45.253,7.9103,1.52954,4.9776,3.062,1.7008,1.6338,"1,070.20",108.945
08-05-2004,44.615,57.538,8.2771,0.29557,3.673,98.4775,1.3,0.841255,106.145,70.69,57.6452,2.67,2.8808,373.27,1.77,0.5573,1.41975,0.8034,1,0.3769,59.1975,2,,1.97,549.5,1.001,45.253,7.9103,1.54176,4.9776,3.062,1.7151,1.6338,"1,070.20",108.945
09-05-2004,44.615,57.538,8.2771,0.29557,3.673,98.4775,1.30325,0.842389,106.145,70.69,57.6452,2.67,2.8808,373.59,1.77,0.5573,1.42247,0.8036,1,0.3769,59.1975,2,,1.97,549.5,1.001,45.253,7.9103,1.54144,5.07099,3.062,1.71925,1.6361,"1,070.20",108.945
10-05-2004,44.905,57.426,8.2769,0.294765,3.673,98.7195,1.29835,0.843526,106.145,71.18,57.6452,2.67,2.969,373.7,1.77,0.5598,1.4354,0.8036,1,0.377015,59.1495,2,,1.97,553.16,1.001,45.253,7.91035,1.54649,5.01505,3.142,1.7235,1.64035,"1,069.80",108.945
11-05-2004,45.325,57.5235,8.2773,0.294765,3.673,98.65,1.29745,0.84278,107.54,71.18,57.6452,2.67,2.9175,373.7,1.77,0.5598,1.43598,0.8036,1,0.377025,59.123,2,,1.97,553.16,1.001,45.253,7.907,1.54348,4.96278,3.075,1.71525,1.6407,"1,069.40",108.895
12-05-2004,45.325,57.685,8.2773,0.294765,3.673,98.803,1.29365,0.840265,107.475,71.16,57.6452,2.67,2.919,373.7,1.77,0.5694,1.43078,0.8036,1,0.37698,59.1005,2,,1.97,552.14,1.001,45.253,7.90905,1.54466,5.00501,3.141,1.7196,1.63435,"1,069.65",108.915
13-05-2004,45.235,57.6855,8.2772,0.294765,3.673,98.7245,1.3026,0.846059,107.575,71.19,57.6452,2.67,2.925,373.78,1.77,0.5633,1.45212,0.8037,1,0.376945,59.1755,2,,1.97,554.43,1.001,45.253,7.90765,1.54042,5.00501,3.133,1.7246,1.6448,"1,069.55",108.91
14-05-2004,45.455,57.685,8.2772,0.294765,3.673,98.8925,1.2963,0.84168,107.49,70.78,57.6452,2.67,2.9213,373.18,1.77,0.5633,1.4445,0.8037,1,0.37705,59.1845,2,,1.97,554.43,1.001,45.253,7.919,1.53842,5.00501,3.089,1.7143,1.6448,"1,074.95",108.94
15-05-2004,45.455,57.685,8.2772,0.294765,3.673,98.8925,1.2972,0.841645,107.49,70.78,57.6452,2.67,2.9213,372.82,1.77,0.5633,1.44582,0.8037,1,0.37705,59.1845,2,,1.97,554.43,1.001,45.253,7.919,1.54293,5.00501,3.089,1.71445,1.6448,"1,074.95",108.94
16-05-2004,45.455,57.685,8.2772,0.294765,3.673,98.8925,1.2955,0.841078,107.49,70.78,57.6452,2.67,2.9213,372.48,1.77,0.5633,1.44523,0.8036,1,0.37705,59.1845,2,,1.97,554.43,1.001,45.253,7.919,1.5418,5.00501,3.089,1.71425,1.6448,"1,074.95",108.94
17-05-2004,45.45,57.7565,8.2772,0.294765,3.673,98.9385,1.27645,0.831808,106.455,71.13,57.6452,2.67,2.90295,372.37,1.77,0.5633,1.46018,0.8036,1,0.37695,59.387,2,,1.97,554.43,1.001,45.253,7.9263,1.51763,5.00501,3.122,1.71935,1.6448,"1,075.70",109.01
18-05-2004,45.425,57.75,8.2771,0.294765,3.673,99.03,1.2838,0.836995,106.305,71.628,57.6452,2.67,2.90795,372.37,1.77,0.5633,1.45522,0.8036,1,0.376995,59.3545,2,,1.97,554.43,1.001,45.253,7.92105,1.51803,5.00501,3.131,1.7275,1.6448,"1,075.05",108.96
19-05-2004,45.12,57.7045,8.2769,0.294765,3.673,99.0095,1.2773,0.832535,105.895,70.715,57.6452,2.67,2.9083,372.37,1.77,0.5633,1.43615,0.8036,1,0.37705,59.43,2,,1.97,554.43,1.001,45.253,7.92165,1.50684,5.00501,3.134,1.7142,1.6448,"1,075.10",108.945
20-05-2004,45.195,57.7045,8.2769,0.294765,3.673,99.0095,1.2881,0.837836,105.895,70.715,57.6452,2.67,2.9083,372.01,1.77,0.5633,1.43833,0.8036,1,0.37705,59.43,2,,1.97,554.43,1.001,45.253,7.92165,1.47906,5.00501,3.213,1.72515,1.6448,"1,075.10",108.945
21-05-2004,45.275,57.7835,8.2771,0.294765,3.673,98.9755,1.28175,0.833681,106.055,71.505,57.6452,2.67,2.85865,371.7,1.77,0.5633,1.43256,0.8036,1,0.37705,59.5995,2,,1.97,554.43,1.001,45.253,7.92435,1.46607,5.00501,3.194,1.72085,1.6448,"1,075.60",109
22-05-2004,45.275,57.7835,8.2771,0.294765,3.673,98.9755,1.2809,0.833507,106.055,71.505,57.6452,2.67,2.85865,370.89,1.77,0.5633,1.43256,0.8036,1,0.37705,59.5995,2,,1.97,554.43,1.001,45.253,7.92435,1.46094,5.00501,3.194,1.7179,1.6448,"1,075.60",109
23-05-2004,45.275,57.7835,8.2771,0.294765,3.673,98.9755,1.28315,0.834864,106.055,71.505,57.6452,2.67,2.85865,370.89,1.77,0.5633,1.43073,0.8036,1,0.37705,59.5995,2,,1.97,554.43,1.001,45.253,7.92435,1.46128,5.00501,3.194,1.72325,1.6448,"1,075.60",109
24-05-2004,45.275,57.661,8.2771,0.294765,3.673,98.994,1.27815,0.832431,106.24,71.515,57.6452,2.67,2.85865,370.28,1.77,0.5633,1.43092,0.8036,1,0.377015,59.5995,2,,1.97,554.43,1.001,45.253,7.90825,1.4421,5.00501,3.178,1.70915,1.6448,"1,074.35",108.885
25-05-2004,45.31,57.645,8.2769,0.294765,3.673,99.01,1.27235,0.82672,105.73,70.68,57.6452,2.67,2.85525,370.28,1.77,0.5633,1.41119,0.8036,1,0.377025,59.478,2,,1.97,554.43,1.001,45.253,7.90825,1.42048,5.00501,3.1385,1.7129,1.6448,"1,074.40",108.885
26-05-2004,45.355,57.564,8.2769,0.294765,3.673,99.2025,1.2722,0.826071,105.325,71.478,57.6452,2.67,2.9632,370.28,1.77,0.5633,1.41463,0.8036,1,0.376955,59.4135,2,,1.97,554.43,1.001,45.253,7.91115,1.37696,5.00501,3.16,1.70955,1.6448,"1,074.40",108.88
27-05-2004,45.39,57.6685,8.2768,0.294765,3.673,99.05,1.24495,0.815162,105.065,71.051,57.6452,2.67,2.8567,369.91,1.77,0.5633,1.39437,0.8035,1,0.376945,60.158,2,,1.97,554.43,1.001,45.253,7.9057,1.3556,5.00501,3.121,1.6904,1.6448,"1,074.75",108.92
28-05-2004,45.375,57.699,8.2769,0.294765,3.673,99.12,1.2527,0.8187,104.65,71.02,57.6452,2.67,2.96855,369.93,1.77,0.5633,1.39987,0.8035,1,0.37705,60.21,2,,1.97,554.43,1.001,45.253,7.91475,1.39589,5.00501,3.089,1.70715,1.6448,"1,075.05",108.955
29-05-2004,45.375,57.699,8.2769,0.294765,3.673,99.12,1.2527,0.818264,104.65,71.02,57.6452,2.67,2.96855,369.93,1.77,0.5633,1.39987,0.8034,1,0.37705,60.21,2,,1.97,554.43,1.001,45.253,7.91475,1.40469,5.00501,3.089,1.70645,1.6448,"1,075.05",108.955
30-05-2004,45.375,57.699,8.2769,0.294765,3.673,99.12,1.2493,0.816893,104.65,71.02,57.6452,2.67,2.96855,370.01,1.77,0.5633,1.39948,0.8036,1,0.37705,60.21,2,,1.97,554.43,1.001,45.253,7.91475,1.40474,5.00501,3.089,1.70515,1.6448,"1,075.05",108.955
31-05-2004,45.375,57.699,8.2769,0.294765,3.673,99.12,1.25435,0.82058,104.65,71.02,57.6452,2.67,2.96855,369.8,1.77,0.5633,1.39836,0.8036,1,0.37705,60.21,2,,1.97,554.43,1.001,45.253,7.91475,1.39807,5.00501,3.188,1.7112,1.6448,"1,075.05",108.955
01-06-2004,45.38,57.714,8.2767,0.294765,3.673,99.3,1.2464,0.816793,104.355,71.07,57.6452,2.67,2.9617,369.8,1.77,0.5633,1.41238,0.8036,1,0.376845,60.34,2,,1.97,554.43,1.001,45.253,7.908,1.39942,5.00501,3.147,1.6987,1.6448,"1,075.00",108.96
02-06-2004,45.345,57.74,8.2767,0.294765,3.673,99.2365,1.25035,0.818666,103.947,71.01,57.6452,2.67,2.958,369.8,1.77,0.5633,1.43729,0.8036,1,0.376925,59.1455,2,,1.97,554.43,1.001,45.253,7.906,1.39833,4.7824,3.133,1.71345,1.593,"1,075.15",108.95
03-06-2004,45.17,57.7805,8.2768,0.294765,3.6731,99.537,1.2506,0.818164,104.345,71.07,57.6452,2.67,2.93855,370.1,1.77,0.5633,1.44973,0.8038,1,0.37707,60.1155,2,,1.97,554.43,1.001,45.253,7.9047,1.3937,4.75964,3.155,1.70985,1.6007,"1,074.85",108.925
04-06-2004,45.135,57.827,8.2767,0.294765,3.673,99.6125,1.2392,0.81367,104.33,70.98,57.6452,2.67,2.9689,370.53,1.77,0.5429,1.43688,0.8038,1,0.37705,60.1425,2,,1.97,535.71,1.001,45.253,7.9083,1.39045,4.75964,3.128,1.7112,1.5979,"1,075.40",108.98
05-06-2004,45.135,57.827,8.2767,0.294765,3.673,99.6125,1.24,0.814963,104.33,70.98,57.6452,2.67,2.9689,370.45,1.77,0.5429,1.43688,0.8037,1,0.37705,60.1425,2,,1.97,535.71,1.001,45.253,7.9083,1.39112,4.75964,3.128,1.70235,1.5979,"1,075.40",108.98
06-06-2004,45.135,57.827,8.2767,0.294765,3.673,99.6125,1.2391,0.814034,104.33,70.98,57.6452,2.67,2.9689,370.17,1.77,0.5429,1.43606,0.8039,1,0.37705,60.1425,2,,1.97,535.71,1.001,45.253,7.9083,1.39106,4.72813,3.128,1.69885,1.5913,"1,075.40",108.98
07-06-2004,45.05,57.828,8.2767,0.294765,3.673,99.8135,1.23745,0.811919,103.459,71.419,57.6452,2.67,2.96965,369.63,1.77,0.5429,1.41493,0.8038,1,0.37702,60.159,2,,1.97,535.71,1.001,45.253,7.9105,1.37691,4.72813,3.111,1.705,1.58845,"1,075.70",109.01
08-06-2004,45.03,57.8135,8.2767,0.294765,3.673,99.532,1.2379,0.815295,103.121,71.4215,57.6452,2.67,2.974,369.63,1.77,0.5446,1.42845,0.8038,1,0.376995,60.2,2,,1.97,534.93,1.001,45.253,7.9192,1.38515,4.80769,3.109,1.7076,1.5949,"1,075.50",108.98
09-06-2004,44.92,57.859,8.2767,0.294765,3.673,99.9025,1.25615,0.830151,104.11,71.0675,57.6452,2.67,2.96505,369.63,1.77,0.5446,1.44888,0.8038,1,0.377055,59.266,2,,1.97,534.93,1.001,45.253,7.9241,1.39664,4.85201,3.125,1.72335,1.6234,"1,076.30",109.075
10-06-2004,45.005,57.829,8.2768,0.294765,3.673,99.9435,1.2445,0.82556,104.75,71.0815,57.6452,2.67,2.96,369.08,1.77,0.5471,1.4335,0.8038,1,0.376995,60.2075,2,,1.97,542.27,1.001,45.253,7.92685,1.39958,4.85201,3.125,1.7145,1.6159,"1,076.70",109.11
11-06-2004,45.155,57.791,8.2767,0.294765,3.673,100.015,1.25855,0.831981,104.555,71.08,57.6452,2.67,2.96325,367.69,1.77,0.5471,1.44186,0.8039,1,0.37705,60.09,2,,1.97,542.27,1.001,45.253,7.9114,1.40694,4.85201,3.14,1.714,1.6159,"1,074.60",109.11
12-06-2004,45.155,57.791,8.2767,0.294765,3.673,100.015,1.25975,0.831393,104.555,71.08,57.6452,2.67,2.96325,367.04,1.77,0.5471,1.44186,0.8039,1,0.37705,60.09,2,,1.97,542.27,1.001,45.253,7.9114,1.4118,4.85201,3.14,1.7144,1.6159,"1,074.60",108.895
13-06-2004,45.155,57.791,8.2767,0.294765,3.673,100.015,1.2598,0.831393,104.555,71.08,57.6452,2.67,2.96325,367.11,1.77,0.5471,1.44186,0.8039,1,0.37705,60.09,2,,1.97,542.27,1.001,45.253,7.9114,1.41011,4.85201,3.14,1.7158,1.6277,"1,074.60",108.895
14-06-2004,45.3,57.8875,8.2766,0.294805,3.673,100.24,1.25515,0.828603,103.84,71.11,57.6452,2.67,2.9715,366.32,1.77,0.5471,1.45645,0.804,1,0.37696,60.2125,2,,1.97,542.27,1.001,45.253,7.91335,1.43016,4.83793,3.168,1.71355,1.6213,"1,074.95",108.94
15-06-2004,45.36,57.843,8.2766,0.294765,3.673,101.115,1.2488,0.822132,103.468,71.477,57.6452,2.67,2.95,366.32,1.77,0.5501,1.43121,0.804,1,0.376885,60.168,2,,1.97,542.5,1.001,45.253,7.9037,1.45451,4.75059,3.124,1.7158,1.6075,"1,074.90",108.915
16-06-2004,45.32,57.895,8.2766,0.29474,3.673,101.17,1.26785,0.832744,102.934,71.114,57.6452,2.67,2.955,366.32,1.77,0.5496,1.45296,0.804,1,0.37702,60.12,2,,1.97,546.48,1.001,45.253,7.9128,1.43643,4.77327,3.138,1.7171,1.6292,"1,075.10",108.935
17-06-2004,45.475,57.923,8.2766,0.29474,3.673,101.095,1.25105,0.829428,102.833,70.67,57.6452,2.67,2.955,365.02,1.77,0.5472,1.46434,0.804,1,0.37696,60.2225,2,,1.97,544.66,1.001,45.253,7.91285,1.43199,4.77327,3.128,1.7181,1.6242,"1,075.10",108.935
18-06-2004,45.64,57.9285,8.2766,0.29474,3.673,101.045,1.24435,0.823724,102.063,70.854,57.6452,2.67,2.9569,362.18,1.77,0.5472,1.45034,0.8041,1,0.377005,60.203,2,,1.97,544.66,1.001,45.253,7.91305,1.43982,4.77327,3.1405,1.701,1.6242,"1,074.85",108.905
19-06-2004,45.595,57.9285,8.2766,0.29474,3.673,101.045,1.2444,0.823723,102.063,71.08,57.6452,2.67,2.9569,361.19,1.77,0.5472,1.45127,0.804,1,0.37705,60.203,2,,1.97,544.66,1.001,45.253,7.91305,1.45625,4.77327,3.1405,1.70385,1.6242,"1,074.85",108.905
20-06-2004,45.595,57.9285,8.2766,0.29474,3.673,101.045,1.2439,0.823825,102.063,71.08,57.6452,2.67,2.9569,360.9,1.77,0.5472,1.45058,0.8041,1,0.37705,60.203,2,,1.97,544.66,1.001,45.253,7.91305,1.45558,4.7259,3.1405,1.7012,1.6113,"1,074.85",108.905
21-06-2004,45.83,57.984,8.2766,0.29474,3.673,101.355,1.24615,0.825491,101.239,71.05,57.6452,2.67,2.97,360.38,1.77,0.544,1.44792,0.8041,1,0.376995,60.195,2,,1.97,542.54,1.001,45.253,7.91835,1.46117,4.68384,3.133,1.7189,1.61575,"1,075.60",108.98
22-06-2004,46.19,58.003,8.2766,0.294715,3.673,102.015,1.2511,0.826378,101.081,70.67,57.6452,2.67,2.96655,360.38,1.77,0.544,1.45585,0.8041,1,0.377045,60.215,2,,1.97,542.54,1.001,45.253,7.91465,1.47714,4.649,3.133,1.71635,1.61695,"1,075.05",108.93
23-06-2004,45.66,58.1055,8.2767,0.29481,3.673,101.985,1.2536,0.827198,100.691,71.11,57.6452,2.67,2.95975,360.38,1.77,0.544,1.454,0.8041,1,0.37696,59.2005,2,,1.97,542.54,1.001,45.253,7.9229,1.48119,4.66418,3.12,1.7156,1.6183,"1,075.15",108.94
24-06-2004,45.825,58.0805,8.2766,0.29474,3.673,102.505,1.24465,0.821862,101.029,71.07,57.6452,2.67,2.945,360.29,1.77,0.5496,1.42702,0.8041,1,0.37692,59.2745,2,,1.97,538.57,1.001,45.253,7.92905,1.48834,4.68165,3.093,1.7094,1.6072,"1,075.05",108.925
25-06-2004,45.825,58.069,8.2767,0.29481,3.6731,102.39,1.2494,0.82247,101.691,71.08,57.6452,2.67,2.9454,360.06,1.77,0.5496,1.42847,0.8041,1,0.377075,60.183,2,,1.97,538.57,1.001,45.253,7.92795,1.47518,4.68165,3.11,1.7051,1.6072,"1,074.65",108.87
26-06-2004,45.775,57.762,8.2767,0.29481,3.6731,102.005,1.24935,0.822504,101.15,71.0555,57.6452,2.67,2.92985,360.06,1.77,0.5496,1.42837,0.8042,1,0.37705,59.8645,2,,1.97,538.57,1.001,45.253,7.8861,1.47172,4.68165,3.11,1.6992,1.6072,"1,073.90",108.295
27-06-2004,45.775,57.762,8.2767,0.29481,3.673,102.005,1.24695,0.821389,101.15,71.0555,57.6452,2.67,2.92985,360.27,1.77,0.5496,1.42836,0.8042,1,0.37705,59.8645,2,,1.97,538.57,1.001,45.253,7.8861,1.47063,4.68165,3.11,1.70265,1.6031,"1,073.90",108.295
28-06-2004,45.94,58.2455,8.2766,0.29461,3.673,102.365,1.2488,0.820513,101.654,71.0775,57.6452,2.67,2.9575,360.66,1.77,0.5491,1.42827,0.8042,1,0.37715,60.2155,2,,1.97,537.73,1.001,45.253,7.93085,1.48056,4.62535,3.128,1.7095,1.60475,"1,075.05",108.91
29-06-2004,46.005,58.1435,8.2766,0.29481,3.6731,102.285,1.26595,0.827575,101.375,71.455,57.6452,2.67,2.965,360.66,1.77,0.5467,1.44917,0.8042,1,0.376975,60.1755,2,,1.97,540.71,1.001,45.253,7.93125,1.51119,4.66853,3.108,1.7179,1.6192,"1,075.15",108.925
30-06-2004,45.965,58.142,8.2766,0.2948,3.673,102.345,1.2496,0.819975,101.305,70.66,57.6452,2.67,2.965,361.27,1.77,0.5531,1.43025,0.8042,1,0.37695,59.3325,2,,1.97,539.28,1.001,45.253,7.9345,1.51313,4.66853,3.086,1.7224,1.6078,"1,075.55",108.96
01-07-2004,45.855,58.142,8.2767,0.2948,3.6731,102.345,1.24905,0.821862,101.305,71.0355,57.6452,2.67,2.965,361.27,1.77,0.5531,1.41736,0.8042,1,0.37697,59.3325,2,,1.97,539.28,1.001,45.253,7.9345,1.50527,4.61681,3.074,1.71525,1.6067,"1,075.55",108.96
02-07-2004,45.675,58.125,8.2766,0.29481,3.6731,102.355,1.2347,0.812447,101.075,70.98,57.6452,2.67,2.945,362.37,1.77,0.5508,1.40199,0.8042,1,0.37705,59.24,2,,1.97,533.36,1.001,45.253,7.9322,1.51852,4.61681,3.04,1.713,1.5897,"1,075.35",108.93
03-07-2004,45.675,58.125,8.2766,0.2948,3.673,102.005,1.2347,0.812447,101.075,70.98,57.6452,2.67,2.945,363.32,1.77,0.5508,1.40046,0.8043,1,0.37705,59.24,2,,1.97,533.36,1.001,45.253,7.9322,1.50743,4.61681,3.04,1.69195,1.5897,"1,075.35",108.93
04-07-2004,45.675,58.125,8.2766,0.2948,3.673,102.005,1.2323,0.811721,101.075,70.98,57.6452,2.67,2.945,364.54,1.77,0.5508,1.40204,0.8043,1,0.37705,59.24,2,,1.97,533.36,1.001,45.253,7.9322,1.50842,4.58505,3.04,1.69435,1.58715,"1,075.35",108.93
05-07-2004,45.8,58.322,8.2768,0.29481,3.6731,102.545,1.23675,0.814134,100.185,71,57.6452,2.695,2.945,365.3,1.77,0.5471,1.40389,0.8043,1,0.377135,59.276,2,,1.97,533.36,1.001,45.253,7.825,1.49971,4.60405,3.025,1.713,1.59115,"1,060.70",107.455
06-07-2004,46,57.998,8.2768,0.29481,3.6731,102.55,1.23645,0.813604,100.251,70.97,57.6452,2.67,2.9375,365.3,1.77,0.547,1.40262,0.8043,1,0.37704,59.248,2,,1.97,532.71,1.001,45.253,7.9388,1.48141,4.60829,3.046,1.7153,1.5895,"1,075.25",108.955
